timestamp,problem,problem_type,problem_size,algorithm,time_to_solve,tour_cost,valid_solution
2026-04-19T17:00:03.133887,data/uniform/50/9,uniform,50,TwoOpt,0.006869792938232422,5.565725008701519,True
2026-04-19T17:00:01.916469,data/uniform/50/2,uniform,50,IterativeLocalSearch,1.243990182876587,5.740851666093929,True
2026-04-19T17:00:03.109986,data/uniform/50/8,uniform,50,Concorde,0.06857752799987793,6.051317471598575,True
2026-04-19T17:00:02.153489,data/uniform/50/3,uniform,50,IterativeLocalSearch,1.0710361003875732,5.9193257782854145,True
2026-04-19T16:59:59.556482,data/uniform/25/10,uniform,25,SimulatedAnnealing,3.6743109226226807,4.153314832391943,True
2026-04-19T17:00:03.240573,data/uniform/50/10,uniform,50,Greedy,0.0007288455963134766,6.515262279276134,True
2026-04-19T17:00:01.133848,data/uniform/25/24,uniform,25,Genetic,2.1238276958465576,4.182246491050661,True
2026-04-19T17:00:03.247454,data/uniform/50/10,uniform,50,TwoOpt,0.013509035110473633,5.969271871739373,True
2026-04-19T17:00:01.292989,data/uniform/25/26,uniform,25,Genetic,1.9918289184570312,5.025077182050538,True
2026-04-19T17:00:03.226324,data/uniform/50/9,uniform,50,Concorde,0.09797787666320801,5.5213309814624845,True
2026-04-19T17:00:01.488587,data/uniform/25/28,uniform,25,Genetic,1.9252147674560547,4.7933460471122356,True
2026-04-19T16:59:59.787400,data/uniform/25/11,uniform,25,SimulatedAnnealing,3.6219987869262695,4.484456498906757,True
2026-04-19T17:00:03.418590,data/uniform/50/11,uniform,50,Greedy,0.0007371902465820312,7.095611066227133,True
2026-04-19T17:00:01.689559,data/uniform/50/0,uniform,50,IterativeLocalSearch,1.7458553314208984,5.814579391403612,True
2026-04-19T17:00:03.422836,data/uniform/50/11,uniform,50,TwoOpt,0.019231557846069336,5.746491617090911,True
2026-04-19T17:00:01.755457,data/uniform/50/1,uniform,50,IterativeLocalSearch,1.6879441738128662,5.671328606593262,True
2026-04-19T17:00:01.388668,data/uniform/25/27,uniform,25,Genetic,2.061666965484619,4.103574089899681,True
2026-04-19T17:00:03.416034,data/uniform/50/10,uniform,50,Concorde,0.04302334785461426,5.7512991009802334,True
2026-04-19T17:00:03.461094,data/uniform/50/11,uniform,50,Concorde,0.09694623947143555,5.68512167776072,True
2026-04-19T17:00:03.560241,data/uniform/50/12,uniform,50,Greedy,0.0007624626159667969,6.2893458453345765,True
2026-04-19T17:00:01.565614,data/uniform/25/29,uniform,25,Genetic,2.0055291652679443,4.741732760463793,True
2026-04-19T17:00:03.563488,data/uniform/50/12,uniform,50,TwoOpt,0.01652050018310547,5.245959656089121,True
2026-04-19T16:59:59.941103,data/uniform/25/12,uniform,25,SimulatedAnnealing,3.6386961936950684,3.9372890592868264,True
2026-04-19T17:00:00.033392,data/uniform/25/13,uniform,25,SimulatedAnnealing,3.6689071655273438,4.303541976341828,True
2026-04-19T17:00:00.263822,data/uniform/25/14,uniform,25,SimulatedAnnealing,3.5864367485046387,3.7075970766465343,True
2026-04-19T17:00:03.860741,data/uniform/50/12,uniform,50,Concorde,0.038146018981933594,5.012395412917587,True
2026-04-19T17:00:03.901687,data/uniform/50/13,uniform,50,Greedy,0.0006897449493408203,7.69424920449453,True
2026-04-19T17:00:03.905268,data/uniform/50/13,uniform,50,TwoOpt,0.027014493942260742,5.990773779025017,True
2026-04-19T17:00:02.574902,data/uniform/50/4,uniform,50,IterativeLocalSearch,1.4552981853485107,5.904892124204178,True
2026-04-19T17:00:01.658722,data/uniform/50/0,uniform,50,TabuSearch,2.592355489730835,6.0262658165048215,True
2026-04-19T17:00:00.817891,data/uniform/25/17,uniform,25,SimulatedAnnealing,3.4640109539031982,4.411562505348521,True
2026-04-19T17:00:00.632377,data/uniform/25/15,uniform,25,SimulatedAnnealing,3.6546249389648438,4.237908233290478,True
2026-04-19T17:00:01.750114,data/uniform/50/1,uniform,50,TabuSearch,2.5727884769439697,5.897689795724616,True
2026-04-19T17:00:04.325424,data/uniform/50/14,uniform,50,Greedy,0.0004942417144775391,7.2555546734172385,True
2026-04-19T17:00:04.328937,data/uniform/50/14,uniform,50,TwoOpt,0.00818943977355957,6.2418101031681585,True
2026-04-19T17:00:04.300985,data/uniform/50/13,uniform,50,Concorde,0.054714202880859375,5.888601987683804,True
2026-04-19T17:00:02.754544,data/uniform/50/5,uniform,50,IterativeLocalSearch,1.6440041065216064,5.622729570253642,True
2026-04-19T17:00:00.735448,data/uniform/25/16,uniform,25,SimulatedAnnealing,3.6579716205596924,4.423808509845506,True
2026-04-19T17:00:00.856675,data/uniform/25/18,uniform,25,SimulatedAnnealing,3.6061758995056152,3.6550789118426623,True
2026-04-19T17:00:01.882815,data/uniform/50/2,uniform,50,TabuSearch,2.589433431625366,5.791552017490718,True
2026-04-19T17:00:04.474822,data/uniform/50/15,uniform,50,Greedy,0.0004756450653076172,7.6718031285822885,True
2026-04-19T17:00:04.478217,data/uniform/50/15,uniform,50,TwoOpt,0.013677597045898438,6.204606489280073,True
2026-04-19T17:00:04.470674,data/uniform/50/14,uniform,50,Concorde,0.03595876693725586,5.889623849065722,True
2026-04-19T17:00:03.010183,data/uniform/50/7,uniform,50,IterativeLocalSearch,1.5004799365997314,5.149274232089652,True
2026-04-19T17:00:00.899311,data/uniform/25/19,uniform,25,SimulatedAnnealing,3.65317702293396,3.9607498771104304,True
2026-04-19T17:00:00.950265,data/uniform/25/20,uniform,25,SimulatedAnnealing,3.6106371879577637,4.233318016654762,True
2026-04-19T17:00:02.008400,data/uniform/50/3,uniform,50,TabuSearch,2.5959389209747314,5.971819906700848,True
2026-04-19T17:00:04.606730,data/uniform/50/16,uniform,50,Greedy,0.00048089027404785156,6.776452543813048,True
2026-04-19T17:00:04.611496,data/uniform/50/16,uniform,50,TwoOpt,0.013842105865478516,5.980726470472389,True
2026-04-19T17:00:04.570798,data/uniform/50/15,uniform,50,Concorde,0.05818009376525879,5.911667176745094,True
2026-04-19T17:00:00.995778,data/uniform/25/22,uniform,25,SimulatedAnnealing,3.6405887603759766,4.392734808310347,True
2026-04-19T17:00:00.976722,data/uniform/25/21,uniform,25,SimulatedAnnealing,3.6747055053710938,4.482506681585801,True
2026-04-19T17:00:01.108310,data/uniform/25/24,uniform,25,SimulatedAnnealing,3.544632911682129,4.093345060192125,True
2026-04-19T17:00:03.180863,data/uniform/50/9,uniform,50,IterativeLocalSearch,1.4871833324432373,5.5213309814624845,True
2026-04-19T17:00:04.672395,data/uniform/50/17,uniform,50,Greedy,0.0005195140838623047,7.189331516360583,True
2026-04-19T17:00:04.675862,data/uniform/50/17,uniform,50,TwoOpt,0.028128862380981445,5.831203613167149,True
2026-04-19T17:00:01.049471,data/uniform/25/23,uniform,25,SimulatedAnnealing,3.693615436553955,4.009163172237025,True
2026-04-19T17:00:01.195794,data/uniform/25/25,uniform,25,SimulatedAnnealing,3.559356212615967,4.069134594622251,True
2026-04-19T17:00:04.668130,data/uniform/50/16,uniform,50,Concorde,0.09859776496887207,5.409401153688856,True
2026-04-19T17:00:03.108394,data/uniform/50/8,uniform,50,IterativeLocalSearch,1.6769499778747559,6.051317471598575,True
2026-04-19T17:00:02.240459,data/uniform/50/4,uniform,50,TabuSearch,2.587062358856201,6.286219475051635,True
2026-04-19T17:00:02.911032,data/uniform/50/6,uniform,50,IterativeLocalSearch,1.917794942855835,5.833569937992167,True
2026-04-19T17:00:04.829964,data/uniform/50/18,uniform,50,Greedy,0.0005655288696289062,6.974915819070232,True
2026-04-19T17:00:04.787757,data/uniform/50/17,uniform,50,Concorde,0.04707694053649902,5.45777042055373,True
2026-04-19T17:00:04.830826,data/uniform/50/18,uniform,50,TwoOpt,0.008496999740600586,6.362156399587539,True
2026-04-19T17:00:01.270291,data/uniform/25/26,uniform,25,SimulatedAnnealing,3.5724380016326904,4.689229471462629,True
2026-04-19T17:00:01.379840,data/uniform/25/27,uniform,25,SimulatedAnnealing,3.535055160522461,4.10357408989968,True
2026-04-19T17:00:04.926239,data/uniform/50/18,uniform,50,Concorde,0.030884742736816406,5.951015701157829,True
2026-04-19T17:00:04.962973,data/uniform/50/19,uniform,50,Greedy,0.0012562274932861328,7.31713814371022,True
2026-04-19T17:00:04.966499,data/uniform/50/19,uniform,50,TwoOpt,0.0327153205871582,6.2186907553610276,True
2026-04-19T17:00:03.452184,data/uniform/50/11,uniform,50,IterativeLocalSearch,1.6014735698699951,5.685121677760722,True
2026-04-19T17:00:01.441479,data/uniform/25/28,uniform,25,SimulatedAnnealing,3.6163876056671143,4.75430459887261,True
2026-04-19T17:00:03.329482,data/uniform/50/10,uniform,50,IterativeLocalSearch,1.781646966934204,5.751299100980233,True
2026-04-19T17:00:01.547668,data/uniform/25/29,uniform,25,SimulatedAnnealing,3.560107469558716,4.678192060547704,True
2026-04-19T17:00:05.123433,data/uniform/50/19,uniform,50,Concorde,0.0954885482788086,6.019532548222184,True
2026-04-19T17:00:05.221912,data/uniform/50/20,uniform,50,Greedy,0.0008022785186767578,6.997804671236177,True
2026-04-19T17:00:05.227052,data/uniform/50/20,uniform,50,TwoOpt,0.009553670883178711,6.311494106454288,True
2026-04-19T17:00:02.885005,data/uniform/50/6,uniform,50,TabuSearch,2.4163424968719482,6.358385626888993,True
2026-04-19T17:00:02.715860,data/uniform/50/5,uniform,50,TabuSearch,2.624243974685669,5.733742657457287,True
2026-04-19T17:00:03.719326,data/uniform/50/12,uniform,50,IterativeLocalSearch,1.723245620727539,5.012395412917588,True
2026-04-19T17:00:02.962416,data/uniform/50/7,uniform,50,TabuSearch,2.5905723571777344,5.179948685977917,True
2026-04-19T17:00:03.062302,data/uniform/50/8,uniform,50,TabuSearch,2.564281463623047,6.084782528027516,True
2026-04-19T17:00:05.557807,data/uniform/50/20,uniform,50,Concorde,0.07302999496459961,5.920355014221571,True
2026-04-19T17:00:05.630132,data/uniform/50/21,uniform,50,Greedy,0.0004913806915283203,6.681533085280487,True
2026-04-19T17:00:05.636467,data/uniform/50/21,uniform,50,TwoOpt,0.029523134231567383,5.463354886248883,True
2026-04-19T17:00:03.143289,data/uniform/50/9,uniform,50,TabuSearch,2.6229403018951416,5.521330981462482,True
2026-04-19T17:00:04.290537,data/uniform/50/13,uniform,50,IterativeLocalSearch,1.590951919555664,5.8886019876838045,True
2026-04-19T17:00:04.408453,data/uniform/50/14,uniform,50,IterativeLocalSearch,1.4836947917938232,6.012255429944827,True
2026-04-19T17:00:05.894410,data/uniform/50/21,uniform,50,Concorde,0.030263185501098633,5.460398787574403,True
2026-04-19T17:00:05.928429,data/uniform/50/22,uniform,50,Greedy,0.0005137920379638672,6.271898965536952,True
2026-04-19T17:00:05.934408,data/uniform/50/22,uniform,50,TwoOpt,0.009340524673461914,5.629048879573377,True
2026-04-19T17:00:04.562418,data/uniform/50/15,uniform,50,IterativeLocalSearch,1.4507157802581787,5.911667176745095,True
2026-04-19T17:00:03.443806,data/uniform/50/11,uniform,50,TabuSearch,2.576831817626953,5.837019973665629,True
2026-04-19T17:00:03.262624,data/uniform/50/10,uniform,50,TabuSearch,2.80800461769104,5.855122452384959,True
2026-04-19T17:00:03.582163,data/uniform/50/12,uniform,50,TabuSearch,2.5966711044311523,5.310980783106926,True
2026-04-19T17:00:04.768733,data/uniform/50/17,uniform,50,IterativeLocalSearch,1.414236307144165,5.457770420553729,True
2026-04-19T17:00:06.185727,data/uniform/50/23,uniform,50,Greedy,0.0004856586456298828,6.648347231902225,True
2026-04-19T17:00:06.192454,data/uniform/50/23,uniform,50,TwoOpt,0.008020162582397461,5.895954310597018,True
2026-04-19T17:00:06.183836,data/uniform/50/22,uniform,50,Concorde,0.039388418197631836,5.389347558427531,True
2026-04-19T17:00:04.661479,data/uniform/50/16,uniform,50,IterativeLocalSearch,1.7165682315826416,5.409560248646685,True
2026-04-19T17:00:04.032947,data/uniform/50/13,uniform,50,TabuSearch,2.3902688026428223,6.017529163609875,True
2026-04-19T17:00:04.850852,data/uniform/50/18,uniform,50,IterativeLocalSearch,1.813547134399414,5.951015701157827,True
2026-04-19T17:00:01.754632,data/uniform/50/1,uniform,50,Genetic,4.942041397094727,5.892103066663743,True
2026-04-19T17:00:06.699740,data/uniform/50/24,uniform,50,Greedy,0.0005772113800048828,6.9908644834533815,True
2026-04-19T17:00:06.667478,data/uniform/50/23,uniform,50,Concorde,0.05223393440246582,5.76369329401306,True
2026-04-19T17:00:06.703685,data/uniform/50/24,uniform,50,TwoOpt,0.027621030807495117,5.65799282720794,True
2026-04-19T17:00:01.669814,data/uniform/50/0,uniform,50,Genetic,5.1335532665252686,5.947658919271828,True
2026-04-19T17:00:05.113256,data/uniform/50/19,uniform,50,IterativeLocalSearch,1.7644391059875488,6.058571168560677,True
2026-04-19T17:00:04.358552,data/uniform/50/14,uniform,50,TabuSearch,2.5758678913116455,6.0537282635998375,True
2026-04-19T17:00:06.075096,data/uniform/50/22,uniform,50,IterativeLocalSearch,0.8745334148406982,5.389347558427531,True
2026-04-19T17:00:06.953422,data/uniform/50/25,uniform,50,Greedy,0.0004887580871582031,6.178291303005214,True
2026-04-19T17:00:06.957239,data/uniform/50/25,uniform,50,TwoOpt,0.015046119689941406,5.640020012637355,True
2026-04-19T17:00:01.886737,data/uniform/50/2,uniform,50,Genetic,5.106457471847534,5.95448498857621,True
2026-04-19T17:00:06.939766,data/uniform/50/24,uniform,50,Concorde,0.07934927940368652,5.538213376842432,True
2026-04-19T17:00:02.017605,data/uniform/50/3,uniform,50,Genetic,5.10374903678894,6.181187397075337,True
2026-04-19T17:00:04.509422,data/uniform/50/15,uniform,50,TabuSearch,2.61759090423584,6.413424185654452,True
2026-04-19T17:00:01.652408,data/uniform/50/0,uniform,50,SimulatedAnnealing,5.463050603866577,5.726295355448245,True
2026-04-19T17:00:07.129498,data/uniform/50/26,uniform,50,Greedy,0.0005173683166503906,7.314805791353043,True
2026-04-19T17:00:07.132387,data/uniform/50/26,uniform,50,TwoOpt,0.015055656433105469,6.028227319694635,True
2026-04-19T17:00:07.128889,data/uniform/50/25,uniform,50,Concorde,0.04642128944396973,5.520953974518968,True
2026-04-19T17:00:04.631798,data/uniform/50/16,uniform,50,TabuSearch,2.552629232406616,5.596421040643367,True
2026-04-19T17:00:05.883201,data/uniform/50/21,uniform,50,IterativeLocalSearch,1.3177425861358643,5.4603987875744044,True
2026-04-19T17:00:01.744462,data/uniform/50/1,uniform,50,SimulatedAnnealing,5.597392559051514,5.9084556133592585,True
2026-04-19T17:00:04.751447,data/uniform/50/17,uniform,50,TabuSearch,2.6319773197174072,5.623217666053262,True
2026-04-19T17:00:07.388266,data/uniform/50/27,uniform,50,Greedy,0.0004885196685791016,6.782669455201651,True
2026-04-19T17:00:07.392072,data/uniform/50/27,uniform,50,TwoOpt,0.010008811950683594,6.184583618268066,True
2026-04-19T17:00:04.839854,data/uniform/50/18,uniform,50,TabuSearch,2.561840295791626,6.0352035988916795,True
2026-04-19T17:00:07.356207,data/uniform/50/26,uniform,50,Concorde,0.13753294944763184,5.842023683340847,True
2026-04-19T17:00:01.881874,data/uniform/50/2,uniform,50,SimulatedAnnealing,5.655690431594849,5.7958092066581965,True
2026-04-19T17:00:05.444871,data/uniform/50/20,uniform,50,IterativeLocalSearch,2.126316547393799,5.920355014221571,True
2026-04-19T17:00:05.055607,data/uniform/50/19,uniform,50,TabuSearch,2.558370351791382,6.2144075688342335,True
2026-04-19T17:00:07.616109,data/uniform/50/28,uniform,50,Greedy,0.0004928112030029297,6.277306961900085,True
2026-04-19T17:00:02.463445,data/uniform/50/4,uniform,50,Genetic,5.160427093505859,6.310047998670829,True
2026-04-19T17:00:07.623403,data/uniform/50/28,uniform,50,TwoOpt,0.03284430503845215,5.570221351365149,True
2026-04-19T17:00:07.577009,data/uniform/50/27,uniform,50,Concorde,0.11881065368652344,5.875865814538246,True
2026-04-19T17:00:06.425126,data/uniform/50/23,uniform,50,IterativeLocalSearch,1.3661224842071533,5.763693294013061,True
2026-04-19T17:00:05.305535,data/uniform/50/20,uniform,50,TabuSearch,2.5684571266174316,5.9912466023199435,True
2026-04-19T17:00:01.991408,data/uniform/50/3,uniform,50,SimulatedAnnealing,5.863925218582153,6.131878676225984,True
2026-04-19T17:00:07.879722,data/uniform/50/29,uniform,50,Greedy,0.0015718936920166016,7.516078305923565,True
2026-04-19T17:00:07.889196,data/uniform/50/29,uniform,50,TwoOpt,0.01302337646484375,6.695958548968562,True
2026-04-19T17:00:02.237868,data/uniform/50/4,uniform,50,SimulatedAnnealing,5.693450927734375,6.002889025534351,True
2026-04-19T17:00:07.876459,data/uniform/50/28,uniform,50,Concorde,0.06708002090454102,5.362248327594051,True
2026-04-19T17:00:02.903412,data/uniform/50/6,uniform,50,Genetic,5.0865044593811035,6.290053885147556,True
2026-04-19T17:00:02.725398,data/uniform/50/5,uniform,50,Genetic,5.28029727935791,5.907358868349553,True
2026-04-19T17:00:08.008005,data/uniform/50/29,uniform,50,Concorde,0.14636015892028809,6.389571685424906,True
2026-04-19T17:00:08.158312,data/uniform/100/0,uniform,100,Greedy,0.0010979175567626953,9.901425541871172,True
2026-04-19T17:00:02.962800,data/uniform/50/7,uniform,50,Genetic,5.23446249961853,5.325114798274394,True
2026-04-19T17:00:03.162443,data/uniform/50/9,uniform,50,Genetic,5.0569984912872314,5.619830223565749,True
2026-04-19T17:00:03.090481,data/uniform/50/8,uniform,50,Genetic,5.18506932258606,6.400754282238563,True
2026-04-19T17:00:08.165377,data/uniform/100/0,uniform,100,TwoOpt,0.13347434997558594,8.525927581678351,True
2026-04-19T17:00:02.681504,data/uniform/50/5,uniform,50,SimulatedAnnealing,5.687778472900391,5.725153276418852,True
2026-04-19T17:00:05.670860,data/uniform/50/21,uniform,50,TabuSearch,2.7119641304016113,5.463354886248883,True
2026-04-19T17:00:08.386019,data/uniform/100/1,uniform,100,Greedy,0.0011296272277832031,9.945088613623435,True
2026-04-19T17:00:03.450092,data/uniform/50/11,uniform,50,Genetic,5.024409055709839,5.949089214745678,True
2026-04-19T17:00:03.287494,data/uniform/50/10,uniform,50,Genetic,5.193474769592285,6.207053616687896,True
2026-04-19T17:00:02.958663,data/uniform/50/7,uniform,50,SimulatedAnnealing,5.54115629196167,5.187904969255753,True
2026-04-19T17:00:02.883520,data/uniform/50/6,uniform,50,SimulatedAnnealing,5.623751640319824,6.14056553203818,True
2026-04-19T17:00:08.392700,data/uniform/100/1,uniform,100,TwoOpt,0.14742684364318848,8.474504794629215,True
2026-04-19T17:00:06.015656,data/uniform/50/22,uniform,50,TabuSearch,2.5285584926605225,5.471931220332598,True
2026-04-19T17:00:08.547098,data/uniform/100/2,uniform,100,Greedy,0.0017039775848388672,10.247183735315568,True
2026-04-19T17:00:07.551011,data/uniform/50/27,uniform,50,IterativeLocalSearch,1.0003621578216553,5.917995638555119,True
2026-04-19T17:00:03.062077,data/uniform/50/8,uniform,50,SimulatedAnnealing,5.535901069641113,6.328540402190208,True
2026-04-19T17:00:08.552387,data/uniform/100/2,uniform,100,TwoOpt,0.0628519058227539,8.57385335383269,True
2026-04-19T17:00:08.382291,data/uniform/100/0,uniform,100,Concorde,0.27176547050476074,8.067135957002838,True
2026-04-19T17:00:06.879695,data/uniform/50/24,uniform,50,IterativeLocalSearch,1.8572077751159668,5.655186799766533,True
2026-04-19T17:00:08.543258,data/uniform/100/1,uniform,100,Concorde,0.2068774700164795,7.97851404269011,True
2026-04-19T17:00:08.754436,data/uniform/100/3,uniform,100,Greedy,0.0008687973022460938,9.31459770993389,True
2026-04-19T17:00:03.590073,data/uniform/50/12,uniform,50,Genetic,5.193540334701538,5.703198378795199,True
2026-04-19T17:00:06.227975,data/uniform/50/23,uniform,50,TabuSearch,2.558405637741089,5.8072055878286255,True
2026-04-19T17:00:07.124584,data/uniform/50/25,uniform,50,IterativeLocalSearch,1.666409969329834,5.520953974518971,True
2026-04-19T17:00:03.137805,data/uniform/50/9,uniform,50,SimulatedAnnealing,5.64984393119812,5.716774279138265,True
2026-04-19T17:00:07.202817,data/uniform/50/26,uniform,50,IterativeLocalSearch,1.598395586013794,5.855633618670537,True
2026-04-19T17:00:03.260622,data/uniform/50/10,uniform,50,SimulatedAnnealing,5.5946245193481445,5.884367890111877,True
2026-04-19T17:00:08.743185,data/uniform/100/2,uniform,100,Concorde,0.12684345245361328,7.89684061647386,True
2026-04-19T17:00:08.868408,data/uniform/100/4,uniform,100,Greedy,0.0011551380157470703,9.89046095357727,True
2026-04-19T17:00:08.760986,data/uniform/100/3,uniform,100,TwoOpt,0.16982269287109375,7.948594282269281,True
2026-04-19T17:00:08.873543,data/uniform/100/4,uniform,100,TwoOpt,0.1416783332824707,8.282537152170848,True
2026-04-19T17:00:08.803517,data/uniform/100/3,uniform,100,Concorde,0.23403191566467285,7.472393378759207,True
2026-04-19T17:00:03.438035,data/uniform/50/11,uniform,50,SimulatedAnnealing,5.75917911529541,5.799089261752122,True
2026-04-19T17:00:03.574286,data/uniform/50/12,uniform,50,SimulatedAnnealing,5.673376798629761,5.14565855030116,True
2026-04-19T17:00:09.264270,data/uniform/100/5,uniform,100,Greedy,0.0011417865753173828,9.242039198303301,True
2026-04-19T17:00:06.736978,data/uniform/50/24,uniform,50,TabuSearch,2.5839550495147705,5.737157354549442,True
2026-04-19T17:00:04.400701,data/uniform/50/14,uniform,50,Genetic,4.928922414779663,6.340836360170775,True
2026-04-19T17:00:09.270984,data/uniform/100/5,uniform,100,TwoOpt,0.08505558967590332,8.198778829303038,True
2026-04-19T17:00:04.254287,data/uniform/50/13,uniform,50,Genetic,5.112272500991821,6.279177022109173,True
2026-04-19T17:00:09.211515,data/uniform/100/4,uniform,100,Concorde,0.1644291877746582,7.918835185498882,True
2026-04-19T17:00:03.934469,data/uniform/50/13,uniform,50,SimulatedAnnealing,5.503984689712524,6.159262855920215,True
2026-04-19T17:00:09.452227,data/uniform/100/6,uniform,100,Greedy,0.0011050701141357422,9.796543631294696,True
2026-04-19T17:00:07.793400,data/uniform/50/28,uniform,50,IterativeLocalSearch,1.7442522048950195,5.462264512108083,True
2026-04-19T17:00:06.995206,data/uniform/50/25,uniform,50,TabuSearch,2.57869553565979,5.640020012637354,True
2026-04-19T17:00:09.457459,data/uniform/100/6,uniform,100,TwoOpt,0.12626338005065918,8.257355137837482,True
2026-04-19T17:00:09.382430,data/uniform/100/5,uniform,100,Concorde,0.22629785537719727,7.660949591441683,True
2026-04-19T17:00:04.514086,data/uniform/50/15,uniform,50,Genetic,5.19304347038269,6.417537296525573,True
2026-04-19T17:00:07.177592,data/uniform/50/26,uniform,50,TabuSearch,2.609553575515747,5.884486514301105,True
2026-04-19T17:00:09.792262,data/uniform/100/7,uniform,100,Greedy,0.001112222671508789,9.228783731267567,True
2026-04-19T17:00:09.798951,data/uniform/100/7,uniform,100,TwoOpt,0.08410310745239258,8.281832705610134,True
2026-04-19T17:00:04.767033,data/uniform/50/17,uniform,50,Genetic,5.150537014007568,5.700984320385794,True
2026-04-19T17:00:04.645335,data/uniform/50/16,uniform,50,Genetic,5.275558233261108,6.006774608450426,True
2026-04-19T17:00:04.339511,data/uniform/50/14,uniform,50,SimulatedAnnealing,5.6002562046051025,6.171596719013042,True
2026-04-19T17:00:07.405620,data/uniform/50/27,uniform,50,TabuSearch,2.5734164714813232,6.002209482179407,True
2026-04-19T17:00:04.841602,data/uniform/50/18,uniform,50,Genetic,5.147282838821411,6.272461864605635,True
2026-04-19T17:00:09.990785,data/uniform/100/8,uniform,100,Greedy,0.0011136531829833984,9.099636190359004,True
2026-04-19T17:00:05.073415,data/uniform/50/19,uniform,50,Genetic,4.92507004737854,6.624251560595728,True
2026-04-19T17:00:09.995014,data/uniform/100/8,uniform,100,TwoOpt,0.06608247756958008,7.741259297755214,True
2026-04-19T17:00:07.991326,data/uniform/50/29,uniform,50,IterativeLocalSearch,2.1059587001800537,6.389571685424908,True
2026-04-19T17:00:04.493705,data/uniform/50/15,uniform,50,SimulatedAnnealing,5.640388250350952,6.077833625790596,True
2026-04-19T17:00:04.626722,data/uniform/50/16,uniform,50,SimulatedAnnealing,5.644365072250366,5.431750174683927,True
2026-04-19T17:00:07.660428,data/uniform/50/28,uniform,50,TabuSearch,2.62838077545166,5.451689136578697,True
2026-04-19T17:00:10.296437,data/uniform/100/9,uniform,100,Greedy,0.0010974407196044922,10.19166392402812,True
2026-04-19T17:00:04.833397,data/uniform/50/18,uniform,50,SimulatedAnnealing,5.514078140258789,6.233652203904537,True
2026-04-19T17:00:09.709922,data/uniform/100/6,uniform,100,Concorde,0.6636452674865723,7.803347787138746,True
2026-04-19T17:00:09.982203,data/uniform/100/7,uniform,100,Concorde,0.40370655059814453,7.634331073251659,True
2026-04-19T17:00:10.300854,data/uniform/100/9,uniform,100,TwoOpt,0.15420818328857422,8.299865998016022,True
2026-04-19T17:00:05.342294,data/uniform/50/20,uniform,50,Genetic,5.166503667831421,6.354351100972409,True
2026-04-19T17:00:10.285448,data/uniform/100/8,uniform,100,Concorde,0.2263634204864502,7.395574313290495,True
2026-04-19T17:00:04.706460,data/uniform/50/17,uniform,50,SimulatedAnnealing,5.795097351074219,5.613732685284,True
2026-04-19T17:00:10.514410,data/uniform/100/10,uniform,100,Greedy,0.0010178089141845703,10.161365924308402,True
2026-04-19T17:00:07.944900,data/uniform/50/29,uniform,50,TabuSearch,2.5775275230407715,6.650932813204325,True
2026-04-19T17:00:05.006393,data/uniform/50/19,uniform,50,SimulatedAnnealing,5.599427938461304,6.295176216920459,True
2026-04-19T17:00:10.516798,data/uniform/100/10,uniform,100,TwoOpt,0.11485934257507324,8.326701639775965,True
2026-04-19T17:00:05.768165,data/uniform/50/21,uniform,50,Genetic,5.0066845417022705,5.8006502866791045,True
2026-04-19T17:00:05.238278,data/uniform/50/20,uniform,50,SimulatedAnnealing,5.615117788314819,6.078188830456524,True
2026-04-19T17:00:10.869917,data/uniform/100/11,uniform,100,Greedy,0.0010914802551269531,9.365166686021954,True
2026-04-19T17:00:10.511651,data/uniform/100/9,uniform,100,Concorde,0.36758971214294434,7.933895482046725,True
2026-04-19T17:00:10.876315,data/uniform/100/11,uniform,100,TwoOpt,0.0740516185760498,8.047869140719632,True
2026-04-19T17:00:06.022593,data/uniform/50/22,uniform,50,Genetic,5.016917943954468,5.6336702867690835,True
2026-04-19T17:00:10.778466,data/uniform/100/10,uniform,100,Concorde,0.435497522354126,7.88152736123427,True
2026-04-19T17:00:05.636602,data/uniform/50/21,uniform,50,SimulatedAnnealing,5.640529155731201,5.536280556664053,True
2026-04-19T17:00:06.380088,data/uniform/50/23,uniform,50,Genetic,5.015013217926025,6.259318768629618,True
2026-04-19T17:00:11.398493,data/uniform/100/12,uniform,100,Greedy,0.0012102127075195312,9.403440076041095,True
2026-04-19T17:00:11.290796,data/uniform/100/11,uniform,100,Concorde,0.13117575645446777,7.7984666327071235,True
2026-04-19T17:00:11.403289,data/uniform/100/12,uniform,100,TwoOpt,0.08180952072143555,7.921164038084134,True
2026-04-19T17:00:05.947911,data/uniform/50/22,uniform,50,SimulatedAnnealing,5.681284427642822,5.592992537433186,True
2026-04-19T17:00:06.805410,data/uniform/50/24,uniform,50,Genetic,4.9596686363220215,6.069630719374744,True
2026-04-19T17:00:07.186850,data/uniform/50/26,uniform,50,Genetic,4.855624437332153,6.006891078561396,True
2026-04-19T17:00:07.021220,data/uniform/50/25,uniform,50,Genetic,5.0456702709198,5.784524996324498,True
2026-04-19T17:00:12.069159,data/uniform/100/13,uniform,100,Greedy,0.0020322799682617188,9.496996143309769,True
2026-04-19T17:00:12.075472,data/uniform/100/13,uniform,100,TwoOpt,0.10780978202819824,8.320459340441657,True
2026-04-19T17:00:06.721489,data/uniform/50/24,uniform,50,SimulatedAnnealing,5.637260675430298,5.907449721602783,True
